Review,y
festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you . ,0
lyne's latest ,0
it sounds like another clever if pointless excursion into the abyss ,0
rumor ,0
report card : doesn't live up to the exalted tagline - there's definite room for improvement . doesn't deserve a passing grade ( even on a curve ) . ,0
the pacing is deadly ,0
as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you ,0
 . . . if it had been only half-an-hour long or a tv special ,0
bean drops the ball too many times . . . hoping the nifty premise will create enough interest to make up for an unfocused screenplay . ,0
a well-acted ,0
blood work is laughable in the solemnity with which it tries to pump life into overworked elements from eastwood's dirty harry period . ,0
the movie is too amateurishly square to make the most of its own ironic implications . ,0
[lee] treats his audience the same way that jim brown treats his women -- as dumb ,0
there's not one decent performance from the cast and not one clever line of dialogue . ,0
one of the worst movies of the year . . . . watching it was painful . ,0
a era do gelo diverte ,0
no amount of burning ,0
it's an odd show ,0
nearly all the fundamentals you take for granted in most films are mishandled here . ,0
the armenian genocide deserves a more engaged and honest treatment . ,0
earnest yet curiously tepid and choppy recycling in which predictability is the only winner . ,0
ultimately this is a frustrating patchwork : an uneasy marriage of louis begley's source novel ( about schmidt ) and an old payne screenplay . ,0
the exploitative ,0
we started to wonder if … some unpaid intern had just typed 'chris rock ,0
even when crush departs from the 4w formula . . . it feels like a glossy rehash . ,0
more likely to have you scratching your head than hiding under your seat . ,0
bears is even worse than i imagined a movie ever could be . ,0
when you find yourself rooting for the monsters in a horror movie ,0
this is very much of a mixed bag ,0
marinated in clichés and mawkish dialogue . ,0
whether it's the worst movie of 2002 ,0
[a] boldly stroked ,0
not once in the rush to save the day did i become very involved in the proceedings ; to me ,0
rollerball is as bad as you think ,0
the first question to ask about bad company is why anthony hopkins is in it . we assume he had a bad run in the market or a costly divorce ,0
not exaggerated enough to be a parody of gross-out flicks ,0
shame on writer/director vicente aranda for making a florid biopic about mad queens ,0
suffers from a decided lack of creative storytelling . ,0
violent ,0
nothing happens ,0
with a completely predictable plot ,0
remember back when thrillers actually thrilled ? when the twist endings were actually surprising ? when the violence actually shocked ? when the heroes were actually under 40 ? sadly ,0
blue crush has all the trappings of an energetic ,0
this movie plays like an extended dialogue exercise in retard 101 . ,0
what we get in feardotcom is more like something from a bad clive barker movie . in other words ,0
if they broke out into elaborate choreography ,0
a sloppy slapstick throwback to long gone bottom-of-the-bill fare like the ghost and mr . chicken . ,0
a small independent film suffering from a severe case of hollywood-itis . ,0
where the film falters is in its tone . ,0
the story alone could force you to scratch a hole in your head . ,0
ultimately ,0
it's supposed to be a humorous ,0
feels more like a rejected x-files episode than a credible account of a puzzling real-life happening . ,0
some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic . ,0
an enigmatic film that's too clever for its own good ,0
a zombie movie in every sense of the word--mindless ,0
rashomon-for-dipsticks tale . ,0
a film that clearly means to preach exclusively to the converted . ,0
it doesn't take a rocket scientist to figure out that this is a mormon family movie ,0
definitely a crowd-pleaser ,0
certainly not a good movie ,0
although it starts off so bad that you feel like running out screaming ,0
the result is so tame that even slightly wised-up kids would quickly change the channel . ,0
it appears to have been modeled on the worst revenge-of-the-nerds clichés the filmmakers could dredge up . ,0
nothing but an episode of smackdown ! in period costume and with a bigger budget . ,0
it takes you somewhere you're not likely to have seen before ,0
while the story is better-focused than the incomprehensible anne rice novel it's based upon ,0
it should be interesting ,0
a good-looking but ultimately pointless political thriller with plenty of action and almost no substance . ,0
a tired ,0
if hill isn't quite his generation's don siegel ( or robert aldrich ) ,0
stealing harvard will dip into your wallet ,0
this is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors . ,0
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ? ,0
`martin lawrence live' is so self-pitying ,0
the dialogue is cumbersome ,0
never decides whether it wants to be a black comedy ,0
it has become apparent that the franchise's best years are long past . ,0
does what should seem impossible : it makes serial killer jeffrey dahmer boring . ,0
don't hate el crimen del padre amaro because it's anti-catholic . hate it because it's lousy . ,0
 . . . better described as a ghost story gone badly awry . ,0
like a bad improvisation exercise ,0
the filmmakers are playing to the big boys in new york and l . a . to that end ,0
competently directed but terminally cute drama . ,0
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing . ,0
not just unlikable . disturbing . disgusting . without any redeeming value whatsoever . ,0
this thing is virtually unwatchable . ,0
those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen . ,0
